"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSG00000285704",45.6950594871969,-0.310785927105637,0.712768532540263,-0.436026441849242,0.662817545067296,0.803391726426117
"ENSG00000113360",3081.67088949385,-0.310878236924751,0.646246135761042,-0.481052372651559,0.630479276718296,0.779042103877596
"ENSG00000203392",329.409734987103,-0.310979498960741,0.654983171622102,-0.474790059400432,0.634936619002369,0.783132304196844
"ENSG00000179532",5118.43501097147,-0.311084338785167,0.645827074131325,-0.481683644501267,0.630030696444571,0.778638256530549
"ENSG00000076928",22769.3774637459,-0.311318824469145,0.645335204457239,-0.482414135040069,0.629511781833552,0.778160031412178
"ENSG00000100150",1468.32150377958,-0.311437766922896,0.647401884718825,-0.481057862626021,0.630475374968032,0.779042103877596
"ENSG00000245648",156.173815615041,-0.311603832801562,0.665675272096689,-0.468101859665146,0.639711749445355,0.787443376881407
"ENSG00000099974",138.098445159805,-0.311942240327482,0.668309893941793,-0.466762864286804,0.640669547518899,0.787493662509419
"ENSG00000226087",27.6196890319609,-0.311942406799461,0.753722138107812,-0.413869237783806,0.678969873841212,0.814972406401096
"ENSG00000267737",27.6196890319609,-0.311942406799461,0.753722138107812,-0.413869237783806,0.678969873841212,0.814972406401096
"ENSG00000012124",1934.39149893548,-0.312023519684904,0.646870266488025,-0.482358729176,0.629551133792256,0.778161475731268
"ENSG00000198805",516.243039728746,-0.312146667412297,0.651456957845033,-0.47915163642561,0.631830757494513,0.780292990083592
"ENSG00000114790",1088.73872421963,-0.312281506978038,0.648170449811368,-0.481789176086195,0.629955719253081,0.778590732034579
"ENSG00000271270",92.4033856726077,-0.312514243060812,0.679451603607797,-0.459950703481165,0.645551604985859,0.791768111086261
"ENSG00000108819",6010.86148391777,-0.312873206825532,0.645732916902387,-0.484524171891997,0.628013913918913,0.776699582140534
"ENSG00000131899",5337.43136187577,-0.312951227459891,0.645801070608339,-0.484593850495004,0.627964476717136,0.776699582140534
"ENSG00000136824",2409.5808943753,-0.312972344909078,0.646539765488458,-0.4840728468923,0.628334170925142,0.776963548108059
"ENSG00000183423",111.492022826058,-0.313364355065237,0.673710132262824,-0.465132317385111,0.641836704035385,0.788310949054978
"ENSG00000138641",37.1640076086859,-0.313364480130322,0.727398978029052,-0.430801375304938,0.666612799485367,0.806580511020129
"ENSG00000165685",37.1640076086859,-0.313364480130322,0.727398978029052,-0.430801375304938,0.666612799485367,0.806580511020129
"ENSG00000263884",37.1640076086859,-0.313364480130322,0.727398978029052,-0.430801375304938,0.666612799485367,0.806580511020129
"ENSG00000033030",1769.85006155454,-0.313763150787382,0.647026085266775,-0.484931222916637,0.627725133467126,0.776699582140534
"ENSG00000186205",251.61700138229,-0.313832514832937,0.657981351561354,-0.476962628330163,0.633388733737912,0.781648643527418
"ENSG00000088205",3775.26828743257,-0.31387326413187,0.646052737065183,-0.485832264340678,0.627086096608048,0.776699582140534
"ENSG00000158113",186.833304741643,-0.314205227544074,0.662358300343137,-0.474373503557363,0.635233584284774,0.783304081969721
"ENSG00000153495",46.7083261854108,-0.314205444289064,0.71137469731573,-0.441687686495842,0.658715221331353,0.801043119960097
"ENSG00000215041",6193.70709391161,-0.314441445640931,0.645716985134124,-0.486964804829498,0.626283272659488,0.776699582140534
"ENSG00000165506",450.021158097086,-0.314760645086901,0.652374063584813,-0.482484915720412,0.629461511457321,0.778121489308776
"ENSG00000150990",3620.27116862835,-0.31481740903009,0.646089557447307,-0.487265898978356,0.626069910507888,0.776699582140534
"ENSG00000116035",122.049608100997,-0.314973590506841,0.671291936310979,-0.46920508570049,0.638923050648367,0.787001046279141
"ENSG00000132613",3276.83912997887,-0.315425398078166,0.646183513710884,-0.488135941857677,0.625453554318198,0.776534814354852
"ENSG00000154222",4637.7870497703,-0.31652284618933,0.645892875782581,-0.490054710397328,0.624095184922987,0.77550976013768
"ENSG00000170037",5463.23986256692,-0.317059377532593,0.6457871095558,-0.49096578863378,0.623450644692303,0.774841670172068
"ENSG00000285979",219.519327264674,-0.317480321758578,0.659831559528909,-0.481153587114332,0.630407344787385,0.779007184276893
"ENSG00000289341",9.54431857672496,-0.317480420194696,0.92502557062878,-0.343212588143797,0.731438535247599,0.845342764004788
"ENSG00000233611",9.54431857672496,-0.317480420194696,0.92502557062878,-0.343212588143797,0.731438535247599,0.845342764004788
"ENSG00000220600",9.54431857672496,-0.317480420194696,0.92502557062878,-0.343212588143797,0.731438535247599,0.845342764004788
"ENSG00000211771",9.54431857672496,-0.317480420194696,0.92502557062878,-0.343212588143797,0.731438535247599,0.845342764004788
"ENSG00000253658",9.54431857672496,-0.317480420194696,0.92502557062878,-0.343212588143797,0.731438535247599,0.845342764004788
"ENSG00000147896",9.54431857672496,-0.317480420194696,0.92502557062878,-0.343212588143797,0.731438535247599,0.845342764004788
"ENSG00000167332",9.54431857672496,-0.317480420194696,0.92502557062878,-0.343212588143797,0.731438535247599,0.845342764004788
"ENSG00000236900",9.54431857672496,-0.317480420194696,0.92502557062878,-0.343212588143797,0.731438535247599,0.845342764004788
"ENSG00000288532",9.54431857672496,-0.317480420194696,0.92502557062878,-0.343212588143797,0.731438535247599,0.845342764004788
"ENSG00000286069",9.54431857672496,-0.317480420194696,0.92502557062878,-0.343212588143797,0.731438535247599,0.845342764004788
"ENSG00000255277",9.54431857672496,-0.317480420194696,0.92502557062878,-0.343212588143797,0.731438535247599,0.845342764004788
"ENSG00000207053",9.54431857672496,-0.317480420194696,0.92502557062878,-0.343212588143797,0.731438535247599,0.845342764004788
"ENSG00000286710",19.0886371534499,-0.317480561718657,0.797479123299459,-0.39810516970667,0.690552663805511,0.823615497865302
"ENSG00000149452",19.0886371534499,-0.317480561718657,0.797479123299459,-0.39810516970667,0.690552663805511,0.823615497865302
"ENSG00000132958",19.0886371534499,-0.317480561718657,0.797479123299459,-0.39810516970667,0.690552663805511,0.823615497865302
"ENSG00000260112",19.0886371534499,-0.317480561718657,0.797479123299459,-0.39810516970667,0.690552663805511,0.823615497865302
"ENSG00000080709",38.1772743068998,-0.317480585425533,0.725343497032625,-0.437696879787775,0.661606031659127,0.802326667376403
"ENSG00000220154",38.1772743068998,-0.317480585425533,0.725343497032625,-0.437696879787775,0.661606031659127,0.802326667376403
"ENSG00000280054",28.6329557301749,-0.317480588001693,0.750159838204916,-0.423217255620354,0.672136758168541,0.810857222701461
"ENSG00000169385",28.6329557301749,-0.317480588001693,0.750159838204916,-0.423217255620354,0.672136758168541,0.810857222701461
"ENSG00000138593",3934.28578700711,-0.317557309179767,0.646018048631213,-0.49156104825958,0.623029685280818,0.774398235617251
"ENSG00000046651",10472.8957905817,-0.317932119771577,0.645502755180203,-0.492534101861148,0.622341820431266,0.773897320904356
"ENSG00000249574",384.81254316364,-0.318672987718617,0.653583838054968,-0.487577827302113,0.625848904024474,0.776699582140534
"ENSG00000204536",5285.00298174883,-0.319042778354769,0.645807177430652,-0.494021728937858,0.62129083386371,0.772873282388248
"ENSG00000214827",77.3678153120136,-0.319458168630845,0.68591624043754,-0.465739327628496,0.641402098393625,0.787911637384743
"ENSG00000100300",2680.25384688851,-0.319534766625339,0.646403990120509,-0.494326723703806,0.621075454883062,0.772770225254237
"ENSG00000287535",203.470490205866,-0.319736311771035,0.660973131285224,-0.483735717289032,0.628573441351296,0.777212258707605
"ENSG00000112837",135.646993470577,-0.319736397354949,0.668723812282718,-0.478129223877216,0.63255823322629,0.78086016803169
"ENSG00000171234",67.8234967352886,-0.319736510483667,0.691454773360923,-0.46241131423468,0.643786387189424,0.789935858734834
"ENSG00000171291",1145.48165931961,-0.320017846886863,0.648023679831919,-0.493836655737438,0.621421543330247,0.773012289708769
"ENSG00000175611",815.908494219892,-0.320105453190549,0.649163795061543,-0.493104291437267,0.621938898770851,0.773585021666853
"ENSG00000103671",750.111530881031,-0.320539806443145,0.649511021839666,-0.49350941810849,0.621652686825978,0.77327621882809
"ENSG00000077157",11433.6033645787,-0.320624166203884,0.645476707244207,-0.496724610827173,0.61938326478244,0.771135759339833
"ENSG00000235072",185.39511975063,-0.32078172101397,0.662491940508508,-0.484204714653205,0.628240591262876,0.776894971458846
"ENSG00000288839",312.511061342696,-0.320907648085548,0.65551039202566,-0.489553868236746,0.624449627206305,0.775713704407113
"ENSG00000125864",175.850801173905,-0.320960938038932,0.663418029105164,-0.483798938162494,0.628528568733663,0.777180351697824
"ENSG00000110871",762.695649552398,-0.321091255401916,0.649440049223124,-0.49441246468556,0.621014912787908,0.772742301572913
"ENSG00000238231",127.115941592066,-0.32109168884591,0.670274154826272,-0.479045307854863,0.631906396719518,0.780339114824299
"ENSG00000138750",1790.18076756387,-0.32115520162362,0.64700555490874,-0.496371629558759,0.619632237573378,0.771398606330278
"ENSG00000242412",39.1905410051138,-0.321385036732513,0.723388884375388,-0.444276990805594,0.656842334538538,0.800126620246751
"ENSG00000255139",39.1905410051138,-0.321385036732513,0.723388884375388,-0.444276990805594,0.656842334538538,0.800126620246751
"ENSG00000259144",39.1905410051138,-0.321385036732513,0.723388884375388,-0.444276990805594,0.656842334538538,0.800126620246751
"ENSG00000276517",372.816772897688,-0.321584589718533,0.653852560039461,-0.49183043605293,0.622839218415123,0.774232324968191
"ENSG00000180448",6647.51983062136,-0.321922089538992,0.64568126595125,-0.498577404231668,0.618077126737629,0.769982167453056
"ENSG00000103061",304.993276162399,-0.321995722451989,0.655762903782385,-0.491024607514004,0.623409043309774,0.774822504002655
"ENSG00000183011",502.972514584396,-0.322347920798205,0.651622709760464,-0.494684908874186,0.620822555748776,0.772550117535701
"ENSG00000203711",29.6462224283888,-0.322642290742867,0.746825702378249,-0.432018193422401,0.665728190231557,0.805892940470687
"ENSG00000129194",138.686793565219,-0.322997422348601,0.668218449875119,-0.483371003014006,0.628832333343429,0.777461615395542
"ENSG00000270820",109.04057113683,-0.323094068969878,0.674342931351732,-0.479124276311803,0.631850220359865,0.780293383779662
"ENSG00000129595",586.419930085693,-0.323482067803932,0.650711701461118,-0.497120409972004,0.619104142625546,0.770886293335555
"ENSG00000272599",99.4962525601054,-0.323632705034105,0.677073615219194,-0.477987471021645,0.632659122522891,0.78092553160476
"ENSG00000289421",49.7481262800527,-0.32363279347724,0.707519600927913,-0.457418837658766,0.647370026977112,0.793520838733312
"ENSG00000172785",409.555862213574,-0.324206029229841,0.653080832904611,-0.496425576889031,0.619594183388349,0.771374792166093
"ENSG00000197774",8228.86960028559,-0.324341729733135,0.645587388343089,-0.50239787144164,0.615387676029262,0.767708933866207
"ENSG00000177791",110.053837835044,-0.324433220818301,0.674081096903203,-0.481297016499618,0.630305417205804,0.778928460975421
"ENSG00000156467",1112.1092303236,-0.324635589113914,0.648108728100967,-0.500896801783759,0.616443753464221,0.768394485177367
"ENSG00000103657",6314.87417940448,-0.324701241631727,0.645707032348846,-0.50286155387,0.615061613156859,0.767419606656883
"ENSG00000075292",9417.0718910428,-0.324776008626539,0.645537579794136,-0.503109375491526,0.614887375419047,0.76727267128046
"ENSG00000103888",301.528557774958,-0.325093426670867,0.655884069078219,-0.495656842416914,0.620136541121508,0.771877758606212
"ENSG00000237756",20.1019038516639,-0.325093746623925,0.790526069672969,-0.411237224293453,0.680898595561866,0.816425318639311
"ENSG00000226252",20.1019038516639,-0.325093746623925,0.790526069672969,-0.411237224293453,0.680898595561866,0.816425318639311
"ENSG00000277882",20.1019038516639,-0.325093746623925,0.790526069672969,-0.411237224293453,0.680898595561866,0.816425318639311
"ENSG00000162843",20.1019038516639,-0.325093746623925,0.790526069672969,-0.411237224293453,0.680898595561866,0.816425318639311
"ENSG00000200737",20.1019038516639,-0.325093746623925,0.790526069672969,-0.411237224293453,0.680898595561866,0.816425318639311
"ENSG00000225282",20.1019038516639,-0.325093746623925,0.790526069672969,-0.411237224293453,0.680898595561866,0.816425318639311
"ENSG00000173145",1579.51935240293,-0.325231029575887,0.647247155557382,-0.502483520836505,0.615327441396611,0.767657285785084
"ENSG00000253352",8896.18743611578,-0.325272219215941,0.645557782849632,-0.50386228445751,0.614358155556542,0.766753140496328
"ENSG00000130684",382.949439879827,-0.325472973349609,0.653625586750596,-0.49795017200543,0.61851916307175,0.770271703004719
"ENSG00000114857",39112.0945510585,-0.325696008595425,0.645275604410335,-0.504739380149126,0.613741897956757,0.766265576757319
"ENSG00000124356",2899.31556983787,-0.325819835308689,0.646312681277599,-0.504121062060278,0.614176307068302,0.766596603882926
"ENSG00000204946",3233.53015013586,-0.325857053425348,0.646196991293288,-0.504268911517498,0.61407242077894,0.766513882293474
"ENSG00000285886",50.7613929782666,-0.326525702900886,0.706332912133703,-0.462283007476619,0.643878383653501,0.790001175175589
"ENSG00000267547",50.7613929782666,-0.326525702900886,0.706332912133703,-0.462283007476619,0.643878383653501,0.790001175175589
"ENSG00000234771",1340.91138798481,-0.326610852918973,0.647612159576701,-0.504330945750703,0.61402883478672,0.766513882293474
"ENSG00000185753",904.160755032074,-0.326620605888015,0.648777732700679,-0.503439913895295,0.614655015205653,0.767076661505426
"ENSG00000135801",1209.74237959989,-0.326715376743919,0.647873979529326,-0.504288468231545,0.614058679851197,0.766513882293474
"ENSG00000184863",4836.09314841753,-0.327227016948424,0.645864320932524,-0.506649781297658,0.612400572495719,0.764778323866445
"ENSG00000231401",30.6594891266028,-0.327464671792794,0.743698342045758,-0.440319217186913,0.659705924204077,0.801043119960097
"ENSG00000226641",30.6594891266028,-0.327464671792794,0.743698342045758,-0.440319217186913,0.659705924204077,0.801043119960097
"ENSG00000278022",30.6594891266028,-0.327464671792794,0.743698342045758,-0.440319217186913,0.659705924204077,0.801043119960097
"ENSG00000075643",676.535294181689,-0.32788684622018,0.649979698273483,-0.504457057799088,0.613940231161185,0.766466242400721
"ENSG00000204954",215.629690584433,-0.328127564634256,0.660095941001503,-0.497090717050037,0.619125080514294,0.770886293335555
"ENSG00000139697",5309.32138250596,-0.328145832227066,0.64580448137094,-0.508119472213115,0.611369560213503,0.763841826464217
"ENSG00000166123",6174.87994493834,-0.328212252202716,0.64571873324331,-0.508289809952044,0.611250115235095,0.763739414698116
"ENSG00000158234",298.063839387517,-0.32826391949538,0.656008070077027,-0.500396160457045,0.616796156363037,0.76861625536901
"ENSG00000183621",452.374551718745,-0.328307168700397,0.652338900751314,-0.503277005743914,0.614769530722316,0.767196084097574
"ENSG00000180198",2799.72125921019,-0.328468206868854,0.646352561290565,-0.508187367917294,0.611321948849908,0.763805754189608
"ENSG00000262833",277.961935535853,-0.328493253347925,0.656783393100511,-0.50015462753586,0.616966203673304,0.768784026154699
"ENSG00000150681",41.2170744015417,-0.328621133664877,0.71975380626931,-0.456574360291631,0.647977011694637,0.794169323420186
"ENSG00000238035",175.425882881106,-0.328823052331277,0.663464614188355,-0.495615056627459,0.620166027767028,0.771877758606212
"ENSG00000171421",268.417616959128,-0.3288850320994,0.657191879424649,-0.500439890382286,0.61676537122005,0.768604267146421
"ENSG00000185477",434.299181263509,-0.329110585488405,0.6526347682808,-0.504279884376009,0.614064711018399,0.766513882293474
"ENSG00000122378",1851.30362968193,-0.329137451628445,0.64694607747084,-0.508755618266006,0.610923531894273,0.76341506499265
"ENSG00000006634",705.756598317278,-0.329625448623437,0.649782366355148,-0.507285924781891,0.611954213043163,0.764384841697351
"ENSG00000091640",2127.82738022677,-0.329636816321325,0.646718475820929,-0.509706817797176,0.61025687583796,0.762847180011343
"ENSG00000160229",2065.65856538797,-0.331040859165454,0.646764396580093,-0.511841500422572,0.60876194286958,0.761657857673242
"ENSG00000197150",4792.13044812405,-0.331950143422358,0.645870553354234,-0.51395769895132,0.607281565784674,0.760331941575933
"ENSG00000206627",10.5575852749389,-0.331980007487386,0.902011419813926,-0.368044129148464,0.712840329702076,0.833839918484993
"ENSG00000201746",10.5575852749389,-0.331980007487386,0.902011419813926,-0.368044129148464,0.712840329702076,0.833839918484993
"ENSG00000230735",10.5575852749389,-0.331980007487386,0.902011419813926,-0.368044129148464,0.712840329702076,0.833839918484993
"ENSG00000284154",10.5575852749389,-0.331980007487386,0.902011419813926,-0.368044129148464,0.712840329702076,0.833839918484993
"ENSG00000214533",10.5575852749389,-0.331980007487386,0.902011419813926,-0.368044129148464,0.712840329702076,0.833839918484993
"ENSG00000231063",10.5575852749389,-0.331980007487386,0.902011419813926,-0.368044129148464,0.712840329702076,0.833839918484993
"ENSG00000270532",10.5575852749389,-0.331980007487386,0.902011419813926,-0.368044129148464,0.712840329702076,0.833839918484993
"ENSG00000251535",10.5575852749389,-0.331980007487386,0.902011419813926,-0.368044129148464,0.712840329702076,0.833839918484993
"ENSG00000241651",10.5575852749389,-0.331980007487386,0.902011419813926,-0.368044129148464,0.712840329702076,0.833839918484993
"ENSG00000288056",10.5575852749389,-0.331980007487386,0.902011419813926,-0.368044129148464,0.712840329702076,0.833839918484993
"ENSG00000254129",10.5575852749389,-0.331980007487386,0.902011419813926,-0.368044129148464,0.712840329702076,0.833839918484993
"ENSG00000205293",10.5575852749389,-0.331980007487386,0.902011419813926,-0.368044129148464,0.712840329702076,0.833839918484993
"ENSG00000242256",10.5575852749389,-0.331980007487386,0.902011419813926,-0.368044129148464,0.712840329702076,0.833839918484993
"ENSG00000227518",10.5575852749389,-0.331980007487386,0.902011419813926,-0.368044129148464,0.712840329702076,0.833839918484993
"ENSG00000213234",10.5575852749389,-0.331980007487386,0.902011419813926,-0.368044129148464,0.712840329702076,0.833839918484993
"ENSG00000279993",10.5575852749389,-0.331980007487386,0.902011419813926,-0.368044129148464,0.712840329702076,0.833839918484993
"ENSG00000252192",10.5575852749389,-0.331980007487386,0.902011419813926,-0.368044129148464,0.712840329702076,0.833839918484993
"ENSG00000285518",10.5575852749389,-0.331980007487386,0.902011419813926,-0.368044129148464,0.712840329702076,0.833839918484993
"ENSG00000187581",10.5575852749389,-0.331980007487386,0.902011419813926,-0.368044129148464,0.712840329702076,0.833839918484993
"ENSG00000260896",10.5575852749389,-0.331980007487386,0.902011419813926,-0.368044129148464,0.712840329702076,0.833839918484993
"ENSG00000261592",10.5575852749389,-0.331980007487386,0.902011419813926,-0.368044129148464,0.712840329702076,0.833839918484993
"ENSG00000188755",10.5575852749389,-0.331980007487386,0.902011419813926,-0.368044129148464,0.712840329702076,0.833839918484993
"ENSG00000267178",10.5575852749389,-0.331980007487386,0.902011419813926,-0.368044129148464,0.712840329702076,0.833839918484993
"ENSG00000228107",105.575852749389,-0.331980033306577,0.675284032319497,-0.491615405396566,0.622991250796908,0.774374077985763
"ENSG00000235253",63.3455116496334,-0.331980108019027,0.694621210004553,-0.477929702170843,0.632700240118995,0.780940860244992
"ENSG00000228219",52.7879263746945,-0.33198012670672,0.704090672094166,-0.471501952609764,0.637282325610175,0.785383554849731
"ENSG00000272181",21.1151705498778,-0.331980132686435,0.784186889987589,-0.423343130222043,0.672044930672617,0.810818439134629
"ENSG00000145384",21.1151705498778,-0.331980132686435,0.784186889987589,-0.423343130222043,0.672044930672617,0.810818439134629
"ENSG00000287935",21.1151705498778,-0.331980132686435,0.784186889987589,-0.423343130222043,0.672044930672617,0.810818439134629
"ENSG00000241163",31.6727558248167,-0.331980150479317,0.740758977281004,-0.448162169695018,0.654036162710655,0.798928880508394
"ENSG00000279384",31.6727558248167,-0.331980150479317,0.740758977281004,-0.448162169695018,0.654036162710655,0.798928880508394
"ENSG00000272217",31.6727558248167,-0.331980150479317,0.740758977281004,-0.448162169695018,0.654036162710655,0.798928880508394
"ENSG00000261996",31.6727558248167,-0.331980150479317,0.740758977281004,-0.448162169695018,0.654036162710655,0.798928880508394
"ENSG00000130193",3358.32538412879,-0.332020373624324,0.646159826271083,-0.513836298892762,0.607366447181031,0.760378690317033
"ENSG00000111885",784.301110440121,-0.332509214222778,0.649324445168999,-0.512084854800494,0.608591623686487,0.761491511583654
"ENSG00000187961",4267.45441458436,-0.332725380147283,0.645953883325879,-0.515091539405492,0.606489054616869,0.759976038799958
"ENSG00000197265",457.015966917015,-0.332888678097189,0.652267453251674,-0.510356106897067,0.609802001745876,0.762447244636144
"ENSG00000234719",117.146704722542,-0.33316206663988,0.672372499951707,-0.495502220367147,0.620245655083755,0.771950064293834
"ENSG00000260077",415.798892515473,-0.333311855707381,0.652964675642586,-0.510459245562353,0.609729759500066,0.76242407864349
"ENSG00000270871",96.0315341726641,-0.333422022777363,0.67820289558016,-0.491625772980727,0.622983920270885,0.774374077985763
"ENSG00000129667",5644.74534563731,-0.333426357398894,0.645768201880377,-0.516325140240737,0.6056273403534,0.759461119449412
"ENSG00000142599",13684.5263056272,-0.333790069952366,0.645430036613095,-0.517159182277811,0.605045043019215,0.758975682783431
"ENSG00000120329",74.9163636227863,-0.333828510275271,0.687220883044346,-0.485765957513443,0.627133113226622,0.776699582140534
"ENSG00000231527",74.9163636227863,-0.333828510275271,0.687220883044346,-0.485765957513443,0.627133113226622,0.776699582140534
"ENSG00000198408",11435.5972119526,-0.333892055644235,0.645476740908761,-0.51727976313159,0.604960878691589,0.758928915192074
"ENSG00000196664",139.275141970634,-0.333968533729376,0.668128379091567,-0.499856830185035,0.617175891315338,0.769021801660661
"ENSG00000169896",546.542982607596,-0.334006624318271,0.651113953932551,-0.512977217430162,0.607967257410526,0.760861015731805
"ENSG00000175931",5384.00894397109,-0.334113795025486,0.645796078660173,-0.517367333227958,0.604899758859699,0.758875597013219
"ENSG00000167785",1075.01059475996,-0.334427008325995,0.648209799401693,-0.515924024343161,0.605907473988393,0.759718913842955
"ENSG00000047849",15717.4661624696,-0.334524961734794,0.645399321604634,-0.518322456402767,0.604233307430185,0.758202862432945
"ENSG00000253846",269.005965364542,-0.334553778786614,0.657167430462697,-0.509084539614299,0.610692968125131,0.763230450673419
"ENSG00000267717",53.8011930729085,-0.334554067279916,0.703030358693618,-0.475874282159862,0.634163945229888,0.782297395466996
"ENSG00000167904",527.454345454146,-0.334605133742574,0.651327329433627,-0.513728072847083,0.607442121937373,0.760426716055327
"ENSG00000071054",5293.20717340211,-0.334804538852402,0.645806437835179,-0.518428617674837,0.604159252181326,0.758156618216092
"ENSG00000165775",885.987326509269,-0.335105624054193,0.648851775754809,-0.51645943892866,0.605533561022189,0.759390246875585
"ENSG00000184100",43.2436077979696,-0.335182571679959,0.716443247990448,-0.467842460125226,0.639897253951232,0.787443376881407
"ENSG00000258337",43.2436077979696,-0.335182571679959,0.716443247990448,-0.467842460125226,0.639897253951232,0.787443376881407
"ENSG00000198715",1477.37553201846,-0.335822693063122,0.647389501450756,-0.518733609844716,0.60394652052064,0.757912997010399
"ENSG00000268189",173.987697890092,-0.335959784567829,0.663616575431533,-0.50625586672449,0.612677040605089,0.765076700307072
"ENSG00000236088",413.347440826246,-0.336000245665331,0.653010992334952,-0.514539953552551,0.606874534308069,0.759976038799958
"ENSG00000234684",500.847923120399,-0.336127341948325,0.651651847707415,-0.515808162181784,0.605988401266838,0.759797011419806
"ENSG00000224063",32.6860225230307,-0.336217140904038,0.737991048688611,-0.455584307562383,0.64868892962553,0.794674784469358
"ENSG00000285693",32.6860225230307,-0.336217140904038,0.737991048688611,-0.455584307562383,0.64868892962553,0.794674784469358
"ENSG00000165661",1145.02405500429,-0.336333664347138,0.64802583681536,-0.519012738751292,0.603751857947541,0.757727344503581
"ENSG00000149257",5081.95740983576,-0.336339263732954,0.645831969286845,-0.520784476036939,0.602516918605082,0.757023709648786
"ENSG00000240291",697.977324956797,-0.336344780636835,0.649834068080207,-0.517585637869822,0.604747404485524,0.758707813944394
"ENSG00000148908",425.931559497613,-0.336531837327812,0.652781435177887,-0.515535245324654,0.606179047053883,0.759956483059975
"ENSG00000138378",207.686987111337,-0.336647735358579,0.660662262002055,-0.509561018875832,0.610359039259455,0.762883289824475
"ENSG00000176444",8289.40411399824,-0.336707025920602,0.645584616239405,-0.521553670039341,0.601981128095388,0.756891408829933
"ENSG00000115252",87.5004822941531,-0.336728376641171,0.681338538951091,-0.494215954904824,0.621153673032104,0.772795266153182
"ENSG00000117174",1454.82217647757,-0.336739185699187,0.647423551169838,-0.520121928049619,0.602978595763351,0.757023709648786
"ENSG00000253047",54.8144597711224,-0.337033348285454,0.702007692432096,-0.480099223867201,0.631156840087915,0.779720596646056
"ENSG00000146966",373.143633122918,-0.337175984604106,0.653848050471761,-0.515679421787415,0.606078329392478,0.759886389237074
"ENSG00000112343",4647.39674039207,-0.33793937083086,0.645891758538501,-0.523213628852513,0.600825598207698,0.756075544742021
"ENSG00000162592",66.3853117442753,-0.338239089662686,0.692441784759721,-0.488472962070097,0.625214872602499,0.77633306907556
"ENSG00000273192",66.3853117442753,-0.338239089662686,0.692441784759721,-0.488472962070097,0.625214872602499,0.77633306907556
"ENSG00000199874",22.1284372480918,-0.338239123344902,0.778382993015785,-0.434540741999541,0.663895815828189,0.804391485057704
"ENSG00000265205",44.2568744961835,-0.338239127094391,0.714896319178879,-0.473130323964863,0.636120203614092,0.784164752574002
"ENSG00000204469",35427.1050578345,-0.338479973251933,0.645284275156361,-0.524543966564062,0.599900248059989,0.755100504225051
"ENSG00000182405",178.040764682948,-0.33898142667708,0.663204163466375,-0.511126807324796,0.60926226583887,0.762190254851801
"ENSG00000232564",167.483179408009,-0.339422923201109,0.664323404403804,-0.510930250162906,0.609399898306845,0.762311213822236
"ENSG00000165288",1732.68605394586,-0.339573532149764,0.64706641536995,-0.524789301505655,0.599729669578543,0.754945538847767
"ENSG00000198624",953.124416771574,-0.339972291027984,0.648595101136905,-0.524167219937455,0.600162238268906,0.755396741179086
"ENSG00000161265",1178.46185604535,-0.340089442663053,0.647945868918684,-0.524873232436232,0.599671318436938,0.754895400215305
"ENSG00000174500",134.797156884979,-0.340200490692046,0.668880355512581,-0.50861187339153,0.611024304756284,0.7634945218113
"ENSG00000255342",33.6992892212446,-0.340200652338216,0.735379896915808,-0.462618918146963,0.643637545906042,0.789824559192665
"ENSG00000222460",33.6992892212446,-0.340200652338216,0.735379896915808,-0.462618918146963,0.643637545906042,0.789824559192665
"ENSG00000105771",3952.94950586776,-0.340529042320868,0.646014577774463,-0.52712284526767,0.598108283110477,0.753812477158316
"ENSG00000279456",191.638150052529,-0.34065345364156,0.661943021137165,-0.514626550569783,0.606814008124516,0.759976038799958
"ENSG00000280587",157.938860831284,-0.34075016127657,0.665462537555635,-0.512050103568875,0.608615944125521,0.761498565404351
"ENSG00000279954",90.540282388795,-0.341159480888347,0.680159888843479,-0.501587180432594,0.615957938859593,0.768349797397955
"ENSG00000259116",45.2701411943975,-0.341159560402797,0.713415427155702,-0.478206031740801,0.632503569872694,0.780816337173006
"ENSG00000284654",45.2701411943975,-0.341159560402797,0.713415427155702,-0.478206031740801,0.632503569872694,0.780816337173006
"ENSG00000241468",973.814669028653,-0.341225290895218,0.648523098179406,-0.526157498249696,0.59877878151612,0.754074597738778
"ENSG00000279203",261.063261891446,-0.341530631528961,0.657530443507273,-0.5194141729883,0.603471949923738,0.757457370952534
"ENSG00000253636",545.268227729198,-0.34163322055306,0.651128842363186,-0.524678371354504,0.599806795280348,0.755019307252369
"ENSG00000123360",454.727945340403,-0.341727676313287,0.652304387238054,-0.523877629828934,0.600363654868558,0.755580257172468
"ENSG00000265982",659.963480762512,-0.3418445792235,0.650101081989326,-0.525832964586748,0.599004268496614,0.7543119529043
"ENSG00000163993",193.664683448957,-0.341993695857776,0.661770494356509,-0.516785953399634,0.605305586607074,0.759174423180433
"ENSG00000189149",68.4118451407032,-0.342104310736625,0.691092884835186,-0.495019292259406,0.62058650246984,0.772279951582091
"ENSG00000280128",4962.39193944652,-0.342167884931475,0.645847464153687,-0.529796746016257,0.596252861570296,0.751985836278801
"ENSG00000254997",183.107098174018,-0.342571330516707,0.662713959325174,-0.516921857003796,0.605210709209276,0.759078785631316
"ENSG00000188779",252.532210012935,-0.342950963731939,0.657943664169635,-0.521246699996366,0.602194925686385,0.757023709648786
